u,v,true_S,trial,S_prime,var_hat
109,218,1,1577,2.381777,21.905619
109,218,1,1578,0.417847,16.201308
109,218,1,1579,-0.906434,25.708493
109,218,1,1580,6.446440,21.192580
109,218,1,1581,-0.700920,25.470814
109,218,1,1582,6.115370,23.569377
109,218,1,1583,-4.183399,19.528823
109,218,1,1584,-2.619250,15.725949
109,218,1,1585,3.158229,24.995454
109,218,1,1586,2.176264,22.143299
109,218,1,1587,0.988786,19.528823
109,218,1,1588,0.086777,18.578104
109,218,1,1589,-4.594425,20.004182
109,218,1,1590,7.839432,23.569377
109,218,1,1591,1.274255,21.192580
109,218,1,1592,1.605326,18.815784
109,218,1,1593,-3.281390,20.479541
109,218,1,1594,0.246689,22.380978
109,218,1,1595,2.792804,21.430260
109,218,1,1596,-2.333780,17.389706
109,218,1,1597,-8.910202,24.995454
109,218,1,1598,8.455971,22.856338
109,218,1,1599,5.418874,22.380978
109,218,1,1600,1.639681,24.757775
109,218,1,1601,5.829901,21.905619
109,218,1,1602,10.100077,20.954901
109,218,1,1603,-0.575363,23.331697
109,218,1,1604,1.434168,24.995454
109,218,1,1605,-8.168106,22.143299
109,218,1,1606,2.587291,21.667940
109,218,1,1607,7.964989,21.430260
109,218,1,1608,-1.682885,22.618658
109,218,1,1609,-0.986390,23.807056
109,218,1,1610,0.657716,21.905619
109,218,1,1611,-3.406947,22.618658
109,218,1,1612,2.667247,23.569377
109,218,1,1613,-0.529762,19.291143
109,218,1,1614,2.221865,18.102745
109,218,1,1615,-0.038780,20.717221
109,218,1,1616,4.802335,23.094017
109,218,1,1617,-2.424982,25.470814
109,218,1,1618,5.704344,24.044736
109,218,1,1619,2.221865,18.102745
109,218,1,1620,7.679519,19.766503
109,218,1,1621,4.025883,20.004182
109,218,1,1622,-9.892167,22.143299
109,218,1,1623,-1.146302,20.004182
109,218,1,1624,-1.226258,18.102745
109,218,1,1625,-1.717241,16.676667
109,218,1,1626,-4.343311,15.725949
109,218,1,1627,-2.744807,17.865066
109,218,1,1628,-9.115715,25.233134
109,218,1,1629,7.348449,22.143299
109,218,1,1630,9.483537,21.667940
109,218,1,1631,1.399812,19.053464
109,218,1,1632,8.250458,23.094017
109,218,1,1633,-3.326991,24.520095
109,218,1,1634,1.810839,18.578104
109,218,1,1635,7.474006,20.004182
109,218,1,1636,1.525369,16.914347
109,218,1,1637,-2.093912,23.094017
109,218,1,1638,-4.069088,27.372251
109,218,1,1639,1.274255,21.192580
109,218,1,1640,1.970751,22.380978
109,218,1,1641,-0.244293,20.954901
109,218,1,1642,1.319856,17.152027
109,218,1,1643,2.427378,17.865066
109,218,1,1644,2.461734,23.807056
109,218,1,1645,-0.164337,22.856338
109,218,1,1646,3.043918,17.152027
109,218,1,1647,3.032672,27.134571
109,218,1,1648,2.998317,21.192580
109,218,1,1649,3.534900,18.578104
109,218,1,1650,5.749945,20.004182
109,218,1,1651,4.311352,21.667940
109,218,1,1652,3.078273,23.094017
109,218,1,1653,0.497803,18.102745
109,218,1,1654,7.805076,17.627386
109,218,1,1655,0.943185,23.569377
109,218,1,1656,2.256220,24.044736
109,218,1,1657,-1.226258,18.102745
109,218,1,1658,-2.459337,19.528823
109,218,1,1659,6.526396,23.094017
109,218,1,1660,2.301821,20.004182
109,218,1,1661,8.455971,22.856338
109,218,1,1662,1.810839,18.578104
109,218,1,1663,5.624388,22.143299
109,218,1,1664,10.305590,20.717221
109,218,1,1665,1.890795,20.479541
109,218,1,1666,6.857467,20.717221
109,218,1,1667,-2.139513,27.134571
109,218,1,1668,-2.173868,21.192580
109,218,1,1669,-1.066346,21.905619
109,218,1,1670,5.213361,22.618658
109,218,1,1671,6.240927,21.430260
109,218,1,1672,-4.594425,20.004182
109,218,1,1673,4.973493,16.914347
109,218,1,1674,-0.609719,17.389706
109,218,1,1675,-2.710451,23.807056
109,218,1,1676,5.498831,24.282415
109,218,1,1677,3.854725,26.183852
109,218,1,1678,-7.711478,17.627386
109,218,1,1679,1.605326,18.815784
109,218,1,1680,-2.424982,25.470814
109,218,1,1681,0.326646,24.282415
109,218,1,1682,-5.542035,23.094017
109,218,1,1683,-3.361346,18.578104
109,218,1,1684,-2.013956,24.995454
109,218,1,1685,-0.940789,19.766503
109,218,1,1686,4.882291,24.995454
109,218,1,1687,9.974520,23.094017
109,218,1,1688,-2.379381,21.430260
109,218,1,1689,1.354212,23.094017
109,218,1,1690,6.366484,19.291143
109,218,1,1691,5.430120,12.398434
109,218,1,1692,-5.336522,22.856338
109,218,1,1693,-4.879895,18.340425
109,218,1,1694,4.231396,19.766503
109,218,1,1695,-4.183399,19.528823
109,218,1,1696,1.228654,25.233134
109,218,1,1697,4.025883,20.004182
109,218,1,1698,4.927892,20.954901
109,218,1,1699,-1.842798,18.815784
109,218,1,1700,-1.271859,22.143299
109,218,1,1701,7.839432,23.569377
109,218,1,1702,3.203830,20.954901
109,218,1,1703,9.403581,19.766503
109,218,1,1704,4.025883,20.004182
109,218,1,1705,0.452203,22.143299
109,218,1,1706,4.562466,17.389706
109,218,1,1707,4.105839,21.905619
109,218,1,1708,5.955458,19.766503
109,218,1,1709,-1.557328,20.479541
109,218,1,1710,-3.235789,16.438988
109,218,1,1711,-0.940789,19.766503
109,218,1,1712,-2.299425,23.331697
109,218,1,1713,4.311352,21.667940
109,218,1,1714,4.642423,19.291143
109,218,1,1715,-3.167079,28.322969
109,218,1,1716,-2.710451,23.807056
109,218,1,1717,-2.950320,18.102745
109,218,1,1718,0.041176,22.618658
109,218,1,1719,-3.486903,20.717221
109,218,1,1720,1.765238,22.618658
109,218,1,1721,10.225634,18.815784
109,218,1,1722,2.050707,24.282415
109,218,1,1723,-0.940789,19.766503
109,218,1,1724,1.274255,21.192580
109,218,1,1725,1.399812,19.053464
109,218,1,1726,-1.066346,21.905619
109,218,1,1727,2.747203,25.470814
109,218,1,1728,-2.664851,19.766503
109,218,1,1729,2.792804,21.430260
109,218,1,1730,8.090546,19.291143
109,218,1,1731,9.894564,21.192580
109,218,1,1732,3.534900,18.578104
109,218,1,1733,5.007848,22.856338
109,218,1,1734,-0.118736,18.815784
109,218,1,1735,10.671016,24.282415
109,218,1,1736,-1.020745,17.865066
109,218,1,1737,6.606353,24.995454
109,218,1,1738,2.336177,25.946173
109,218,1,1739,0.817628,25.708493
109,218,1,1740,4.151440,17.865066
109,218,1,1741,6.617598,15.012910
109,218,1,1742,-5.907461,19.528823
109,218,1,1743,1.559725,22.856338
109,218,1,1744,3.774769,24.282415
109,218,1,1745,10.956485,25.946173
109,218,1,1746,9.609094,19.528823
109,218,1,1747,-0.449806,21.192580
109,218,1,1748,0.783273,19.766503
109,218,1,1749,4.025883,20.004182
109,218,1,1750,0.577760,20.004182
109,218,1,1751,-1.637285,18.578104
109,218,1,1752,1.890795,20.479541
109,218,1,1753,0.863229,21.667940
109,218,1,1754,-3.235789,16.438988
109,218,1,1755,4.185795,23.807056
109,218,1,1756,9.403581,19.766503
109,218,1,1757,-2.504938,23.569377
109,218,1,1758,-3.075877,20.241862
109,218,1,1759,-7.916992,17.865066
109,218,1,1760,-4.023487,23.331697
109,218,1,1761,-9.275628,21.430260
109,218,1,1762,0.166733,20.479541
109,218,1,1763,7.553962,21.905619
109,218,1,1764,-0.038780,20.717221
109,218,1,1765,-5.496434,19.053464
109,218,1,1766,5.179006,16.676667
109,218,1,1767,2.016352,18.340425
109,218,1,1768,3.329387,18.815784
109,218,1,1769,8.204857,27.134571
109,218,1,1770,6.206572,15.488269
109,218,1,1771,-5.131009,22.618658
109,218,1,1772,-0.529762,19.291143
109,218,1,1773,3.694813,22.380978
109,218,1,1774,0.292290,18.340425
109,218,1,1775,-0.038780,20.717221
109,218,1,1776,-0.860833,21.667940
109,218,1,1777,1.730883,16.676667
109,218,1,1778,-0.860833,21.667940
109,218,1,1779,-4.640026,24.044736
109,218,1,1780,8.535927,24.757775
109,218,1,1781,-6.649557,22.380978
109,218,1,1782,-7.631522,19.528823
109,218,1,1783,-3.326991,24.520095
109,218,1,1784,-1.842798,18.815784
109,218,1,1785,-1.842798,18.815784
109,218,1,1786,-1.968355,20.954901
109,218,1,1787,8.661485,22.618658
109,218,1,1788,-1.717241,16.676667
109,218,1,1789,-4.308956,21.667940
109,218,1,1790,-0.324249,19.053464
109,218,1,1791,3.694813,22.380978
109,218,1,1792,-3.897930,21.192580
109,218,1,1793,0.828874,15.725949
109,218,1,1794,11.698581,23.094017
109,218,1,1795,-6.398443,18.102745
109,218,1,1796,3.123874,19.053464
109,218,1,1797,5.658743,28.085289
109,218,1,1798,-2.870364,20.004182
109,218,1,1799,0.372246,20.241862
109,218,1,1800,-5.953062,23.569377
109,218,1,1801,15.432174,24.757775
109,218,1,1802,-2.961565,28.085289
109,218,1,1803,3.740414,18.340425
109,218,1,1804,5.133405,20.717221
109,218,1,1805,0.075532,28.560649
109,218,1,1806,-2.093912,23.094017
109,218,1,1807,13.137174,21.430260
109,218,1,1808,-1.191903,24.044736
109,218,1,1809,1.890795,20.479541
109,218,1,1810,-9.481141,21.667940
109,218,1,1811,6.366484,19.291143
109,218,1,1812,3.740414,18.340425
109,218,1,1813,3.329387,18.815784
109,218,1,1814,-2.790408,21.905619
109,218,1,1815,13.091573,25.470814
109,218,1,1816,6.492041,17.152027
109,218,1,1817,8.250458,23.094017
109,218,1,1818,2.998317,21.192580
109,218,1,1819,2.667247,23.569377
109,218,1,1820,-10.588663,20.954901
109,218,1,1821,0.737672,23.807056
109,218,1,1822,0.452203,22.143299
109,218,1,1823,3.043918,17.152027
109,218,1,1824,-3.406947,22.618658
109,218,1,1825,0.943185,23.569377
109,218,1,1826,4.151440,17.865066
109,218,1,1827,3.489300,22.618658
109,218,1,1828,0.703317,17.865066
109,218,1,1829,0.326646,24.282415
109,218,1,1830,1.970751,22.380978
109,218,1,1831,-3.235789,16.438988
109,218,1,1832,1.559725,22.856338
109,218,1,1833,1.354212,23.094017
109,218,1,1834,-6.569601,24.282415
109,218,1,1835,4.516865,21.430260
109,218,1,1836,3.534900,18.578104
109,218,1,1837,10.671016,24.282415
109,218,1,1838,3.694813,22.380978
109,218,1,1839,6.811866,24.757775
109,218,1,1840,-8.704689,24.757775
109,218,1,1841,5.133405,20.717221
109,218,1,1842,2.952716,25.233134
109,218,1,1843,2.667247,23.569377
109,218,1,1844,11.082042,23.807056
109,218,1,1845,3.489300,22.618658
109,218,1,1846,-4.388912,19.766503
109,218,1,1847,4.185795,23.807056
109,218,1,1848,-3.817973,23.094017
109,218,1,1849,-4.308956,21.667940
109,218,1,1850,3.123874,19.053464
109,218,1,1851,-3.943531,25.233134
109,218,1,1852,6.983024,18.578104
109,218,1,1853,-4.925496,22.380978
109,218,1,1854,3.489300,22.618658
109,218,1,1855,-0.780877,23.569377
109,218,1,1856,7.474006,20.004182
109,218,1,1857,-2.413736,15.488269
109,218,1,1858,-4.468868,17.865066
109,218,1,1859,-3.281390,20.479541
109,218,1,1860,-1.888399,22.856338
109,218,1,1861,2.221865,18.102745
109,218,1,1862,6.195326,25.470814
109,218,1,1863,-2.424982,25.470814
109,218,1,1864,2.998317,21.192580
109,218,1,1865,7.394050,18.102745
109,218,1,1866,4.105839,21.905619
109,218,1,1867,3.980282,24.044736
109,218,1,1868,1.970751,22.380978
109,218,1,1869,-1.842798,18.815784
109,218,1,1870,-3.532504,24.757775
109,218,1,1871,-5.747548,23.331697
109,218,1,1872,-5.496434,19.053464
109,218,1,1873,6.240927,21.430260
109,218,1,1874,2.381777,21.905619
109,218,1,1875,1.685282,20.717221
109,218,1,1876,-6.695158,26.421532
109,218,1,1877,2.461734,23.807056
109,218,1,1878,2.712848,19.528823
109,218,1,1879,6.446440,21.192580
109,218,1,1880,1.479769,20.954901
109,218,1,1881,5.258962,18.578104
109,218,1,1882,-2.093912,23.094017
109,218,1,1883,5.795545,15.963628
109,218,1,1884,11.573024,25.233134
109,218,1,1885,0.337891,14.299871
109,218,1,1886,13.502599,24.995454
109,218,1,1887,5.213361,22.618658
109,218,1,1888,-0.415451,27.134571
109,218,1,1889,6.115370,23.569377
109,218,1,1890,1.559725,22.856338
109,218,1,1891,-5.621991,21.192580
109,218,1,1892,-2.744807,17.865066
109,218,1,1893,-6.284132,25.946173
109,218,1,1894,7.679519,19.766503
109,218,1,1895,5.669988,18.102745
109,218,1,1896,-2.630495,25.708493
109,218,1,1897,6.332129,13.349153
109,218,1,1898,-2.013956,24.995454
109,218,1,1899,-7.060584,22.856338
109,218,1,1900,2.221865,18.102745
109,218,1,1901,7.999344,27.372251
109,218,1,1902,-6.524000,20.241862
109,218,1,1903,0.086777,18.578104
109,218,1,1904,0.326646,24.282415
109,218,1,1905,-3.977886,19.291143
109,218,1,1906,5.418874,22.380978
109,218,1,1907,6.366484,19.291143
109,218,1,1908,2.176264,22.143299
109,218,1,1909,1.319856,17.152027
109,218,1,1910,-3.612460,22.856338
109,218,1,1911,5.007848,22.856338
109,218,1,1912,9.769007,23.331697
109,218,1,1913,-0.940789,19.766503
109,218,1,1914,7.919388,25.470814
109,218,1,1915,-0.780877,23.569377
109,218,1,1916,4.882291,24.995454
109,218,1,1917,-2.379381,21.430260
109,218,1,1918,-5.336522,22.856338
109,218,1,1919,-5.542035,23.094017
109,218,1,1920,4.551221,27.372251
109,218,1,1921,-3.075877,20.241862
109,218,1,1922,1.605326,18.815784
109,218,1,1923,9.483537,21.667940
109,218,1,1924,2.427378,17.865066
109,218,1,1925,-3.612460,22.856338
109,218,1,1926,-2.379381,21.430260
109,218,1,1927,-3.486903,20.717221
109,218,1,1928,4.882291,24.995454
109,218,1,1929,6.571997,19.053464
109,218,1,1930,-1.306214,16.201308
109,218,1,1931,3.249431,16.914347
109,218,1,1932,0.532159,24.044736
109,218,1,1933,9.483537,21.667940
109,218,1,1934,-4.263355,17.627386
109,218,1,1935,10.339945,26.659212
109,218,1,1936,-1.191903,24.044736
109,218,1,1937,-5.781904,17.389706
109,218,1,1938,-3.281390,20.479541
109,218,1,1939,12.886060,25.708493
109,218,1,1940,-1.557328,20.479541
109,218,1,1941,2.176264,22.143299
109,218,1,1942,0.086777,18.578104
109,218,1,1943,-8.990158,23.094017
109,218,1,1944,0.703317,17.865066
109,218,1,1945,4.105839,21.905619
109,218,1,1946,-2.173868,21.192580
109,218,1,1947,0.817628,25.708493
109,218,1,1948,-2.504938,23.569377
109,218,1,1949,1.194299,19.291143
109,218,1,1950,-10.017724,24.282415
109,218,1,1951,1.639681,24.757775
109,218,1,1952,9.769007,23.331697
109,218,1,1953,-3.361346,18.578104
109,218,1,1954,0.292290,18.340425
109,218,1,1955,2.016352,18.340425
109,218,1,1956,-7.677123,23.569377
109,218,1,1957,7.394050,18.102745
109,218,1,1958,-1.431771,18.340425
109,218,1,1959,0.532159,24.044736
109,218,1,1960,3.203830,20.954901
109,218,1,1961,5.258962,18.578104
109,218,1,1962,5.213361,22.618658
109,218,1,1963,-3.863574,27.134571
109,218,1,1964,4.722379,21.192580
109,218,1,1965,2.096308,20.241862
109,218,1,1966,-6.729513,20.479541
109,218,1,1967,-4.023487,23.331697
109,218,1,1968,6.606353,24.995454
109,218,1,1969,5.464475,18.340425
109,218,1,1970,1.765238,22.618658
109,218,1,1971,-7.757079,21.667940
109,218,1,1972,-4.308956,21.667940
109,218,1,1973,0.988786,19.528823
109,218,1,1974,0.532159,24.044736
109,218,1,1975,2.050707,24.282415
109,218,1,1976,-6.855070,22.618658
109,218,1,1977,1.970751,22.380978
109,218,1,1978,0.657716,21.905619
109,218,1,1979,-5.542035,23.094017
109,218,1,1980,-1.271859,22.143299
109,218,1,1981,-2.584894,21.667940
109,218,1,1982,-3.738017,24.995454
109,218,1,1983,-3.201434,22.380978
109,218,1,1984,-8.624733,26.659212
109,218,1,1985,2.667247,23.569377
109,218,1,1986,-3.532504,24.757775
109,218,1,1987,-3.041522,26.183852
109,218,1,1988,-0.324249,19.053464
109,218,1,1989,4.847936,19.053464
109,218,1,1990,1.810839,18.578104
109,218,1,1991,-3.075877,20.241862
109,218,1,1992,5.258962,18.578104
109,218,1,1993,-3.075877,20.241862
109,218,1,1994,1.559725,22.856338
109,218,1,1995,10.020121,19.053464
109,218,1,1996,5.955458,19.766503
109,218,1,1997,-0.780877,23.569377
109,218,1,1998,1.194299,19.291143
109,218,1,1999,1.765238,22.618658
109,218,1,2000,-3.977886,19.291143
109,218,1,2001,3.078273,23.094017
109,218,1,2002,0.612115,25.946173
109,218,1,2003,-0.655320,21.430260
109,218,1,2004,2.336177,25.946173
109,218,1,2005,-3.155833,18.340425
109,218,1,2006,0.623360,15.963628
109,218,1,2007,8.090546,19.291143
109,218,1,2008,0.657716,21.905619
109,218,1,2009,4.025883,20.004182
109,218,1,2010,5.167760,26.659212
109,218,1,2011,11.824138,20.954901
109,218,1,2012,4.311352,21.667940
109,218,1,2013,-3.075877,20.241862
109,218,1,2014,-0.369850,23.094017
109,218,1,2015,-3.612460,22.856338
109,218,1,2016,1.194299,19.291143
109,218,1,2017,5.624388,22.143299
109,218,1,2018,7.759476,21.667940
109,218,1,2019,0.326646,24.282415
109,218,1,2020,0.657716,21.905619
109,218,1,2021,7.839432,23.569377
109,218,1,2022,1.765238,22.618658
109,218,1,2023,4.562466,17.389706
109,218,1,2024,10.259989,24.757775
109,218,1,2025,4.516865,21.430260
109,218,1,2026,-6.649557,22.380978
109,218,1,2027,4.722379,21.192580
109,218,1,2028,-5.621991,21.192580
109,218,1,2029,-3.441302,16.676667
109,218,1,2030,-1.271859,22.143299
109,218,1,2031,-6.649557,22.380978
109,218,1,2032,-0.369850,23.094017
109,218,1,2033,-2.710451,23.807056
109,218,1,2034,5.624388,22.143299
109,218,1,2035,0.372246,20.241862
109,218,1,2036,-2.870364,20.004182
109,218,1,2037,-1.762842,20.717221
109,218,1,2038,2.461734,23.807056
109,218,1,2039,5.373274,26.421532
109,218,1,2040,-0.289894,24.995454
109,218,1,2041,-3.406947,22.618658
109,218,1,2042,-1.808442,24.757775
109,218,1,2043,-9.686654,21.905619
109,218,1,2044,1.103097,27.372251
109,218,1,2045,2.301821,20.004182
109,218,1,2046,1.685282,20.717221
109,218,1,2047,7.839432,23.569377
109,218,1,2048,4.802335,23.094017
109,218,1,2049,1.068742,21.430260
109,218,1,2050,0.863229,21.667940
109,218,1,2051,-0.700920,25.470814
109,218,1,2052,-3.692416,20.954901
109,218,1,2053,-1.477372,22.380978
109,218,1,2054,4.471265,25.470814
109,218,1,2055,2.381777,21.905619
109,218,1,2056,9.403581,19.766503
109,218,1,2057,5.544431,20.241862
109,218,1,2058,-5.907461,19.528823
109,218,1,2059,2.141909,16.201308
109,218,1,2060,2.587291,21.667940
109,218,1,2061,-5.416478,20.954901
109,218,1,2062,-1.271859,22.143299
109,218,1,2063,2.427378,17.865066
109,218,1,2064,3.123874,19.053464
109,218,1,2065,7.222892,24.282415
109,218,1,2066,-8.739044,18.815784
109,218,1,2067,-3.772373,19.053464
109,218,1,2068,-4.434513,23.807056
109,218,1,2069,4.185795,23.807056
109,218,1,2070,8.204857,27.134571
109,218,1,2071,-0.780877,23.569377
109,218,1,2072,-1.602929,24.520095
109,218,1,2073,-4.719982,22.143299
109,218,1,2074,4.847936,19.053464
109,218,1,2075,5.544431,20.241862
109,218,1,2076,-0.735276,19.528823
109,218,1,2077,0.326646,24.282415
109,218,1,2078,-1.066346,21.905619
109,218,1,2079,-1.351815,20.241862
109,218,1,2080,0.452203,22.143299
109,218,1,2081,-3.406947,22.618658
109,218,1,2082,-2.173868,21.192580
109,218,1,2083,2.747203,25.470814
109,218,1,2084,-1.842798,18.815784
109,218,1,2085,-1.922754,16.914347
109,218,1,2086,-1.511728,16.438988
109,218,1,2087,6.446440,21.192580
109,218,1,2088,12.315121,22.380978
109,218,1,2089,6.240927,21.430260
109,218,1,2090,1.354212,23.094017
109,218,1,2091,7.919388,25.470814
109,218,1,2092,3.123874,19.053464
109,218,1,2093,-1.557328,20.479541
109,218,1,2094,-4.354557,25.708493
109,218,1,2095,1.354212,23.094017
109,218,1,2096,-5.416478,20.954901
109,218,1,2097,4.962247,26.896891
109,218,1,2098,0.166733,20.479541
109,218,1,2099,3.865971,16.201308
109,218,1,2100,-2.173868,21.192580
109,218,1,2101,9.689050,21.430260
109,218,1,2102,2.747203,25.470814
109,218,1,2103,-2.048311,19.053464
109,218,1,2104,-2.048311,19.053464
109,218,1,2105,1.023141,25.470814
109,218,1,2106,9.974520,23.094017
109,218,1,2107,-2.459337,19.528823
109,218,1,2108,2.587291,21.667940
109,218,1,2109,-1.397416,24.282415
109,218,1,2110,6.240927,21.430260
109,218,1,2111,0.326646,24.282415
109,218,1,2112,0.326646,24.282415
109,218,1,2113,-4.434513,23.807056
109,218,1,2114,0.212334,16.438988
109,218,1,2115,-1.728486,26.659212
109,218,1,2116,-2.995921,22.143299
109,218,1,2117,-4.560070,25.946173
109,218,1,2118,-4.959851,16.438988
109,218,1,2119,-1.066346,21.905619
109,218,1,2120,3.363743,24.757775
109,218,1,2121,-6.238531,21.905619
109,218,1,2122,0.897584,27.609930
109,218,1,2123,3.614857,20.479541
109,218,1,2124,-1.557328,20.479541
109,218,1,2125,-1.602929,24.520095
109,218,1,2126,-10.668619,19.053464
109,218,1,2127,-1.888399,22.856338
109,218,1,2128,-5.085408,18.578104
109,218,1,2129,-0.038780,20.717221
109,218,1,2130,-2.333780,17.389706
109,218,1,2131,1.970751,22.380978
109,218,1,2132,-7.471610,23.331697
109,218,1,2133,-8.784645,22.856338
109,218,1,2134,2.301821,20.004182
109,218,1,2135,-1.682885,22.618658
109,218,1,2136,1.399812,19.053464
109,218,1,2137,-1.066346,21.905619
109,218,1,2138,0.703317,17.865066
109,218,1,2139,-4.149044,25.470814
109,218,1,2140,0.041176,22.618658
109,218,1,2141,-2.790408,21.905619
109,218,1,2142,8.170502,21.192580
109,218,1,2143,-3.897930,21.192580
109,218,1,2144,1.890795,20.479541
109,218,1,2145,-3.441302,16.676667
109,218,1,2146,2.461734,23.807056
109,218,1,2147,6.937423,22.618658
109,218,1,2148,6.412085,15.250590
109,218,1,2149,-2.995921,22.143299
109,218,1,2150,-3.658061,26.896891
109,218,1,2151,2.096308,20.241862
109,218,1,2152,4.676778,25.233134
109,218,1,2153,-4.845539,24.282415
109,218,1,2154,6.240927,21.430260
109,218,1,2155,-2.093912,23.094017
109,218,1,2156,1.319856,17.152027
109,218,1,2157,-1.808442,24.757775
109,218,1,2158,6.035414,21.667940
109,218,1,2159,0.417847,16.201308
109,218,1,2160,3.489300,22.618658
109,218,1,2161,-3.692416,20.954901
109,218,1,2162,4.562466,17.389706
109,218,1,2163,-3.247035,26.421532
109,218,1,2164,-1.888399,22.856338
109,218,1,2165,-5.621991,21.192580
109,218,1,2166,2.998317,21.192580
109,218,1,2167,-4.308956,21.667940
109,218,1,2168,-7.882636,23.807056
109,218,1,2169,0.943185,23.569377
109,218,1,2170,6.891822,26.659212
109,218,1,2171,6.731910,22.856338
109,218,1,2172,7.805076,17.627386
109,218,1,2173,4.471265,25.470814
109,218,1,2174,3.409343,20.717221
109,218,1,2175,1.639681,24.757775
109,218,1,2176,2.918361,19.291143
109,218,1,2177,5.464475,18.340425
109,218,1,2178,1.068742,21.430260
109,218,1,2179,0.828874,15.725949
109,218,1,2180,-0.495407,25.233134
109,218,1,2181,5.007848,22.856338
109,218,1,2182,-2.139513,27.134571
109,218,1,2183,6.446440,21.192580
109,218,1,2184,4.105839,21.905619
109,218,1,2185,7.679519,19.766503
109,218,1,2186,7.348449,22.143299
109,218,1,2187,-2.173868,21.192580
109,218,1,2188,4.676778,25.233134
109,218,1,2189,-6.192930,17.865066
109,218,1,2190,1.605326,18.815784
109,218,1,2191,3.694813,22.380978
109,218,1,2192,-0.735276,19.528823
109,218,1,2193,1.685282,20.717221
109,218,1,2194,3.454944,16.676667
109,218,1,2195,2.587291,21.667940
109,218,1,2196,-1.397416,24.282415
109,218,1,2197,-0.860833,21.667940
109,218,1,2198,-0.940789,19.766503
109,218,1,2199,1.559725,22.856338
109,218,1,2200,-1.146302,20.004182
109,218,1,2201,-3.281390,20.479541
109,218,1,2202,-3.075877,20.241862
109,218,1,2203,-8.453575,20.479541
109,218,1,2204,4.391308,23.569377
109,218,1,2205,-6.444044,22.143299
109,218,1,2206,-3.281390,20.479541
109,218,1,2207,1.319856,17.152027
109,218,1,2208,9.118112,18.102745
109,218,1,2209,-1.477372,22.380978
109,218,1,2210,5.704344,24.044736
109,218,1,2211,10.876529,24.044736
109,218,1,2212,4.105839,21.905619
109,218,1,2213,1.068742,21.430260
109,218,1,2214,0.703317,17.865066
109,218,1,2215,-8.453575,20.479541
109,218,1,2216,5.669988,18.102745
109,218,1,2217,2.998317,21.192580
109,218,1,2218,-0.700920,25.470814
109,218,1,2219,-2.379381,21.430260
109,218,1,2220,-3.612460,22.856338
109,218,1,2221,6.857467,20.717221
109,218,1,2222,5.669988,18.102745
109,218,1,2223,2.507334,19.766503
109,218,1,2224,5.955458,19.766503
109,218,1,2225,-3.361346,18.578104
109,218,1,2226,-1.271859,22.143299
109,218,1,2227,-2.915965,24.044736
109,218,1,2228,-2.379381,21.430260
109,218,1,2229,-2.379381,21.430260
109,218,1,2230,-2.424982,25.470814
109,218,1,2231,1.765238,22.618658
109,218,1,2232,-7.631522,19.528823
109,218,1,2233,7.142936,22.380978
109,218,1,2234,-3.817973,23.094017
109,218,1,2235,3.489300,22.618658
109,218,1,2236,12.235165,20.479541
109,218,1,2237,-6.524000,20.241862
109,218,1,2238,4.025883,20.004182
109,218,1,2239,0.703317,17.865066
109,218,1,2240,1.970751,22.380978
109,218,1,2241,1.970751,22.380978
109,218,1,2242,-0.004425,26.659212
109,218,1,2243,1.354212,23.094017
109,218,1,2244,-1.762842,20.717221
109,218,1,2245,6.081015,17.627386
109,218,1,2246,-0.369850,23.094017
109,218,1,2247,-1.762842,20.717221
109,218,1,2248,2.792804,21.430260
109,218,1,2249,11.207599,21.667940
109,218,1,2250,9.323625,17.865066
109,218,1,2251,1.114343,17.389706
109,218,1,2252,5.909857,23.807056
109,218,1,2253,-5.781904,17.389706
109,218,1,2254,-1.271859,22.143299
109,218,1,2255,-0.860833,21.667940
109,218,1,2256,0.943185,23.569377
109,218,1,2257,-4.514469,21.905619
109,218,1,2258,8.044945,23.331697
109,218,1,2259,-2.093912,23.094017
109,218,1,2260,0.166733,20.479541
109,218,1,2261,-7.426009,19.291143
109,218,1,2262,-0.655320,21.430260
109,218,1,2263,2.587291,21.667940
109,218,1,2264,5.258962,18.578104
109,218,1,2265,-2.333780,17.389706
109,218,1,2266,3.774769,24.282415
109,218,1,2267,0.863229,21.667940
109,218,1,2268,3.203830,20.954901
109,218,1,2269,-2.699206,13.824512
109,218,1,2270,-2.093912,23.094017
109,218,1,2271,1.765238,22.618658
109,218,1,2272,-5.416478,20.954901
109,218,1,2273,7.588318,27.847610
109,218,1,2274,-3.612460,22.856338
109,218,1,2275,-1.351815,20.241862
109,218,1,2276,4.516865,21.430260
109,218,1,2277,-7.060584,22.856338
109,218,1,2278,1.479769,20.954901
109,218,1,2279,9.848963,25.233134
109,218,1,2280,3.569256,24.520095
109,218,1,2281,3.523655,28.560649
109,218,1,2282,-1.191903,24.044736
109,218,1,2283,6.731910,22.856338
109,218,1,2284,-5.290921,18.815784
109,218,1,2285,-2.664851,19.766503
109,218,1,2286,9.974520,23.094017
109,218,1,2287,4.596822,23.331697
109,218,1,2288,-0.324249,19.053464
109,218,1,2289,3.329387,18.815784
109,218,1,2290,-1.146302,20.004182
109,218,1,2291,4.105839,21.905619
109,218,1,2292,4.962247,26.896891
109,218,1,2293,3.409343,20.717221
109,218,1,2294,7.599563,17.865066
109,218,1,2295,-3.692416,20.954901
