u,v,true_S,trial,S_prime,var_hat
92,198,1,860,2.522991,513.731886
92,198,1,861,-13.848825,539.631718
92,198,1,862,-52.214963,533.654833
92,198,1,863,33.722922,575.493024
92,198,1,864,-20.340686,527.677949
92,198,1,865,9.919434,531.662539
92,198,1,866,11.923608,565.531550
92,198,1,867,-10.425502,541.624012
92,198,1,868,-38.521668,541.624012
92,198,1,869,12.083387,535.647128
92,198,1,870,-15.657991,527.677949
92,198,1,871,-24.668593,519.708770
92,198,1,872,61.624080,553.577781
92,198,1,873,11.019025,559.554665
92,198,1,874,9.014851,525.685654
92,198,1,875,-15.498212,497.793528
92,198,1,876,-41.785212,509.747296
92,198,1,877,1.103841,545.608602
92,198,1,878,-1.645136,475.878285
92,198,1,879,-59.096839,477.870580
92,198,1,880,-9.201359,487.832054
92,198,1,881,-21.990072,485.839759
92,198,1,882,-30.220642,565.531550
92,198,1,883,43.762657,507.755001
92,198,1,884,-20.500465,557.562371
92,198,1,885,29.554794,537.639423
92,198,1,886,28.845219,553.577781
92,198,1,887,15.346932,567.523844
92,198,1,888,-24.118797,533.654833
92,198,1,889,18.025452,533.654833
92,198,1,890,-44.268725,565.531550
92,198,1,891,38.015600,531.662539
92,198,1,892,3.977369,533.654833
92,198,1,893,-3.064286,507.755001
92,198,1,894,8.465056,511.739591
92,198,1,895,30.264370,521.701065
92,198,1,896,17.085641,475.878285
92,198,1,897,-1.609908,527.677949
92,198,1,898,10.664237,567.523844
92,198,1,899,40.889129,519.708770
92,198,1,900,-36.872282,583.462203
92,198,1,901,-62.484935,527.677949
92,198,1,902,-19.595882,563.539255
92,198,1,903,-2.674271,551.585486
92,198,1,904,27.000825,489.824349
92,198,1,905,16.961090,557.562371
92,198,1,906,4.846724,487.832054
92,198,1,907,-14.558401,555.570076
92,198,1,908,36.756230,533.654833
92,198,1,909,-26.122971,499.785822
92,198,1,910,-16.012779,535.647128
92,198,1,911,-3.773862,523.693360
92,198,1,912,3.622582,541.624012
92,198,1,913,-20.145678,549.593192
92,198,1,914,16.411294,543.616307
92,198,1,915,-18.691300,569.516139
92,198,1,916,-30.415650,543.616307
92,198,1,917,-2.319483,543.616307
92,198,1,918,-18.176732,531.662539
92,198,1,919,26.841046,519.708770
92,198,1,920,24.092069,449.978453
92,198,1,921,28.295424,539.631718
92,198,1,922,-0.385766,473.885990
92,198,1,923,4.137149,503.770412
92,198,1,924,21.058761,491.816643
92,198,1,925,-11.879880,521.701065
92,198,1,926,18.025452,533.654833
92,198,1,927,46.866422,569.516139
92,198,1,928,32.268543,555.570076
92,198,1,929,1.228392,463.924517
92,198,1,930,-34.388769,527.677949
92,198,1,931,30.299598,573.500729
92,198,1,932,14.797136,553.577781
92,198,1,933,29.749802,559.554665
92,198,1,934,22.318131,489.824349
92,198,1,935,-27.896909,539.631718
92,198,1,936,-4.998004,577.485318
92,198,1,937,12.243167,505.762707
92,198,1,938,-42.335007,495.801233
92,198,1,939,3.977369,533.654833
92,198,1,940,-21.759836,559.554665
92,198,1,941,4.881952,539.631718
92,198,1,942,-31.834800,575.493024
92,198,1,943,29.200007,545.608602
92,198,1,944,-4.323657,509.747296
92,198,1,945,27.355613,481.855169
92,198,1,946,21.058761,491.816643
92,198,1,947,10.824017,537.639423
92,198,1,948,23.098162,577.485318
92,198,1,949,-32.419823,509.747296
92,198,1,950,15.506711,537.639423
92,198,1,951,6.460882,477.870580
92,198,1,952,-29.156279,541.624012
92,198,1,953,-33.838973,541.624012
92,198,1,954,-13.689046,509.747296
92,198,1,955,21.998572,549.593192
92,198,1,956,18.735027,517.716475
92,198,1,957,-0.900333,511.739591
92,198,1,958,25.581675,521.701065
92,198,1,959,-1.929468,587.446792
92,198,1,960,1.103841,545.608602
92,198,1,961,-12.589455,537.639423
92,198,1,962,-16.012779,535.647128
92,198,1,963,-32.384595,561.546960
92,198,1,964,-1.769688,557.562371
92,198,1,965,10.983797,507.755001
92,198,1,966,36.206434,519.708770
92,198,1,967,5.981543,567.523844
92,198,1,968,30.069362,499.785822
92,198,1,969,-23.728781,577.485318
92,198,1,970,22.353359,541.624012
92,198,1,971,9.759654,561.546960
92,198,1,972,14.602128,531.662539
92,198,1,973,0.004250,517.716475
92,198,1,974,13.502538,503.770412
92,198,1,975,3.782361,511.739591
92,198,1,976,47.416217,583.462203
92,198,1,977,-4.163877,479.862875
92,198,1,978,-47.337261,555.570076
92,198,1,979,-3.773862,523.693360
92,198,1,980,-31.355461,485.839759
92,198,1,981,-6.647390,535.647128
92,198,1,982,13.697545,525.685654
92,198,1,983,22.123123,467.909106
92,198,1,984,4.686944,517.716475
92,198,1,985,-30.255870,513.731886
92,198,1,986,-3.224066,537.639423
92,198,1,987,8.110268,519.708770
92,198,1,988,-6.452382,557.562371
92,198,1,989,-4.678445,517.716475
92,198,1,990,14.956916,523.693360
92,198,1,991,23.967517,531.662539
92,198,1,992,-3.578854,545.608602
92,198,1,993,-18.531520,539.631718
92,198,1,994,-16.952590,477.870580
92,198,1,995,44.702468,565.531550
92,198,1,996,38.725175,515.724181
92,198,1,997,-9.520919,547.600897
92,198,1,998,-44.108945,535.647128
92,198,1,999,-8.386100,627.292687
92,198,1,1000,15.541939,589.439087
92,198,1,1001,17.120869,527.677949
92,198,1,1002,19.479831,553.577781
92,198,1,1003,-40.845401,567.523844
92,198,1,1004,-1.255121,519.708770
92,198,1,1005,-21.600056,529.670244
92,198,1,1006,-10.975297,527.677949
92,198,1,1007,0.749053,553.577781
92,198,1,1008,30.069362,499.785822
92,198,1,1009,-18.176732,531.662539
92,198,1,1010,5.236740,531.662539
92,198,1,1011,12.438175,527.677949
92,198,1,1012,-5.937815,519.708770
92,198,1,1013,0.359037,509.747296
92,198,1,1014,-5.263468,451.970748
92,198,1,1015,-19.631111,511.739591
92,198,1,1016,-11.330084,535.647128
92,198,1,1017,-31.125225,559.554665
92,198,1,1018,31.523740,519.708770
92,198,1,1019,-15.303204,519.708770
92,198,1,1020,17.120869,527.677949
92,198,1,1021,22.353359,541.624012
92,198,1,1022,-18.726528,517.716475
92,198,1,1023,25.741455,491.816643
92,198,1,1024,-1.804916,505.762707
92,198,1,1025,14.442349,561.546960
92,198,1,1026,-20.855253,565.531550
92,198,1,1027,-10.655737,467.909106
92,198,1,1028,18.735027,517.716475
92,198,1,1029,14.052333,517.716475
92,198,1,1030,26.681266,549.593192
92,198,1,1031,-1.060113,541.624012
92,198,1,1032,-15.143424,489.824349
92,198,1,1033,-5.033232,525.685654
92,198,1,1034,11.373812,551.585486
92,198,1,1035,-32.224815,531.662539
92,198,1,1036,0.908833,523.693360
92,198,1,1037,-13.299030,553.577781
92,198,1,1038,-10.655737,467.909106
92,198,1,1039,-24.828372,549.593192
92,198,1,1040,20.739201,551.585486
92,198,1,1041,38.299932,420.094032
92,198,1,1042,-14.043833,517.716475
92,198,1,1043,-26.477758,507.755001
92,198,1,1044,-27.896909,539.631718
92,198,1,1045,6.460882,477.870580
92,198,1,1046,1.068613,493.808938
92,198,1,1047,7.205685,513.731886
92,198,1,1048,36.241663,571.508434
92,198,1,1049,-47.922285,489.824349
92,198,1,1050,0.908833,523.693360
92,198,1,1051,-4.288429,561.546960
92,198,1,1052,-2.159704,513.731886
92,198,1,1053,-12.944242,545.608602
92,198,1,1054,-33.129398,525.685654
92,198,1,1055,12.792963,519.708770
92,198,1,1056,-12.269896,477.870580
92,198,1,1057,-1.964696,535.647128
92,198,1,1058,15.506711,537.639423
92,198,1,1059,3.977369,533.654833
92,198,1,1060,17.635437,489.824349
92,198,1,1061,14.797136,553.577781
92,198,1,1062,-13.299030,553.577781
92,198,1,1063,43.762657,507.755001
92,198,1,1064,11.178804,529.670244
92,198,1,1065,31.363960,549.593192
92,198,1,1066,12.987970,541.624012
92,198,1,1067,-4.483437,539.631718
92,198,1,1068,-21.600056,529.670244
92,198,1,1069,-18.691300,569.516139
92,198,1,1070,1.068613,493.808938
92,198,1,1071,8.855071,555.570076
92,198,1,1072,-39.781038,543.616307
92,198,1,1073,2.717999,535.647128
92,198,1,1074,36.401442,541.624012
92,198,1,1075,-7.356965,551.585486
92,198,1,1076,24.872100,537.639423
92,198,1,1077,-0.829877,615.338919
92,198,1,1078,28.260196,487.832054
92,198,1,1079,-4.128649,531.662539
92,198,1,1080,-10.105942,481.855169
92,198,1,1081,2.168203,521.701065
92,198,1,1082,6.496110,529.670244
92,198,1,1083,-21.440276,499.785822
92,198,1,1084,-15.303204,519.708770
92,198,1,1085,8.465056,511.739591
92,198,1,1086,-4.873452,495.801233
92,198,1,1087,-27.896909,539.631718
92,198,1,1088,41.243916,511.739591
92,198,1,1089,-28.251696,547.600897
92,198,1,1090,-23.019206,561.546960
92,198,1,1091,8.465056,511.739591
92,198,1,1092,-2.674271,551.585486
92,198,1,1093,19.089815,509.747296
92,198,1,1094,-14.043833,517.716475
92,198,1,1095,-21.440276,499.785822
92,198,1,1096,10.079214,501.778117
92,198,1,1097,-18.691300,569.516139
92,198,1,1098,31.913756,563.539255
92,198,1,1099,20.703973,499.785822
92,198,1,1100,9.759654,561.546960
92,198,1,1101,3.587353,489.824349
92,198,1,1102,38.600624,597.408266
92,198,1,1103,18.185232,503.770412
92,198,1,1104,-5.547799,563.539255
92,198,1,1105,40.144326,483.847464
92,198,1,1106,2.168203,521.701065
92,198,1,1107,21.218540,461.932222
92,198,1,1108,15.506711,537.639423
92,198,1,1109,-13.848825,539.631718
92,198,1,1110,-14.593629,503.770412
92,198,1,1111,-46.077891,553.577781
92,198,1,1112,10.629009,515.724181
92,198,1,1113,13.307530,481.855169
92,198,1,1114,14.992144,575.493024
92,198,1,1115,16.996318,609.362035
92,198,1,1116,-4.678445,517.716475
92,198,1,1117,-15.462983,549.593192
92,198,1,1118,43.797885,559.554665
92,198,1,1119,18.930035,539.631718
92,198,1,1120,-19.241095,555.570076
92,198,1,1121,19.799390,493.808938
92,198,1,1122,47.930784,545.608602
92,198,1,1123,-4.873452,495.801233
92,198,1,1124,20.898981,521.701065
92,198,1,1125,15.346932,567.523844
92,198,1,1126,-4.358885,457.947632
92,198,1,1127,10.274222,523.693360
92,198,1,1128,-23.214214,539.631718
92,198,1,1129,-11.720100,491.816643
92,198,1,1130,-34.353541,579.477613
92,198,1,1131,2.877778,505.762707
92,198,1,1132,41.084137,541.624012
92,198,1,1133,-18.371740,509.747296
92,198,1,1134,5.981543,567.523844
92,198,1,1135,-11.915108,469.901401
92,198,1,1136,7.400693,535.647128
92,198,1,1137,41.243916,511.739591
92,198,1,1138,15.116696,493.808938
92,198,1,1139,-15.782543,609.362035
92,198,1,1140,-10.425502,541.624012
92,198,1,1141,24.322305,523.693360
92,198,1,1142,-16.048007,483.847464
92,198,1,1143,-10.230494,563.539255
92,198,1,1144,-35.453131,551.585486
92,198,1,1145,43.957665,529.670244
92,198,1,1146,-36.197935,515.724181
92,198,1,1147,49.349935,513.731886
92,198,1,1148,8.695292,585.454497
92,198,1,1149,-5.033232,525.685654
92,198,1,1150,-33.643966,563.539255
92,198,1,1151,-8.296776,493.808938
92,198,1,1152,10.274222,523.693360
92,198,1,1153,3.462802,571.508434
92,198,1,1154,28.490432,561.546960
92,198,1,1155,12.278395,557.562371
92,198,1,1156,34.237489,537.639423
92,198,1,1157,28.650212,531.662539
92,198,1,1158,-9.201359,487.832054
92,198,1,1159,-32.419823,509.747296
92,198,1,1160,3.267794,549.593192
92,198,1,1161,-16.882134,581.469908
92,198,1,1162,43.957665,529.670244
92,198,1,1163,-6.842398,513.731886
92,198,1,1164,4.527165,547.600897
92,198,1,1165,-45.208536,507.755001
92,198,1,1166,3.427574,519.708770
92,198,1,1167,15.471483,485.839759
92,198,1,1168,-12.110116,447.986158
92,198,1,1169,-8.261548,545.608602
92,198,1,1170,8.624835,481.855169
92,198,1,1171,45.376815,497.793528
92,198,1,1172,-22.309631,545.608602
92,198,1,1173,-9.166131,539.631718
92,198,1,1174,-7.356965,551.585486
92,198,1,1175,-7.161957,573.500729
92,198,1,1176,-10.425502,541.624012
92,198,1,1177,-48.241844,549.593192
92,198,1,1178,-69.101347,597.408266
92,198,1,1179,42.343507,539.631718
92,198,1,1180,-28.606484,555.570076
92,198,1,1181,10.664237,567.523844
92,198,1,1182,31.363960,549.593192
92,198,1,1183,0.518817,479.862875
92,198,1,1184,-10.975297,527.677949
92,198,1,1185,16.216286,521.701065
92,198,1,1186,14.052333,517.716475
92,198,1,1187,7.205685,513.731886
92,198,1,1188,-40.366062,477.870580
92,198,1,1189,9.369639,517.716475
92,198,1,1190,-8.296776,493.808938
92,198,1,1191,28.650212,531.662539
92,198,1,1192,-17.272149,537.639423
92,198,1,1193,-6.132823,497.793528
92,198,1,1194,13.467309,451.970748
92,198,1,1195,49.739950,557.562371
92,198,1,1196,-4.607988,621.315803
92,198,1,1197,1.263620,515.724181
92,198,1,1198,23.027706,473.885990
92,198,1,1199,-1.255121,519.708770
92,198,1,1200,16.571074,513.731886
92,198,1,1201,14.212113,487.832054
92,198,1,1202,-0.510317,555.570076
92,198,1,1203,-12.394447,559.554665
92,198,1,1204,20.739201,551.585486
92,198,1,1205,-21.919616,589.439087
92,198,1,1206,-0.545546,503.770412
92,198,1,1207,-16.722354,551.585486
92,198,1,1208,-4.483437,539.631718
92,198,1,1209,-13.529266,479.862875
92,198,1,1210,-13.494038,531.662539
92,198,1,1211,2.363211,543.616307
92,198,1,1212,0.749053,553.577781
92,198,1,1213,27.231061,563.539255
92,198,1,1214,-36.747730,501.778117
92,198,1,1215,-7.392193,499.785822
92,198,1,1216,-20.730701,483.847464
92,198,1,1217,-22.344859,493.808938
92,198,1,1218,-34.583777,505.762707
92,198,1,1219,-10.585281,571.508434
92,198,1,1220,-30.770437,551.585486
92,198,1,1221,5.786535,545.608602
92,198,1,1222,1.458628,537.639423
92,198,1,1223,10.824017,537.639423
92,198,1,1224,-49.501215,551.585486
92,198,1,1225,-43.913937,557.562371
92,198,1,1226,13.892553,547.600897
92,198,1,1227,-34.033981,519.708770
92,198,1,1228,20.029626,567.523844
92,198,1,1229,-50.760585,553.577781
92,198,1,1230,-5.423248,481.855169
92,198,1,1231,7.205685,513.731886
92,198,1,1232,33.882701,545.608602
92,198,1,1233,19.125043,561.546960
92,198,1,1234,-23.249442,487.832054
92,198,1,1235,-19.436103,533.654833
92,198,1,1236,3.072786,527.677949
92,198,1,1237,-24.278577,563.539255
92,198,1,1238,-8.261548,545.608602
92,198,1,1239,-52.019956,555.570076
92,198,1,1240,22.158351,519.708770
92,198,1,1241,16.411294,543.616307
92,198,1,1242,-3.578854,545.608602
92,198,1,1243,-29.156279,541.624012
92,198,1,1244,4.332157,525.685654
92,198,1,1245,-10.425502,541.624012
92,198,1,1246,17.280649,497.793528
92,198,1,1247,-52.055184,503.770412
92,198,1,1248,-5.973043,467.909106
92,198,1,1249,1.068613,493.808938
92,198,1,1250,10.983797,507.755001
92,198,1,1251,18.540020,495.801233
92,198,1,1252,47.575997,553.577781
92,198,1,1253,34.042481,515.724181
92,198,1,1254,1.068613,493.808938
92,198,1,1255,-15.657991,527.677949
92,198,1,1256,-18.211960,479.862875
92,198,1,1257,43.762657,507.755001
92,198,1,1258,-7.746981,507.755001
92,198,1,1259,10.469229,545.608602
92,198,1,1260,-11.684872,543.616307
92,198,1,1261,12.278395,557.562371
92,198,1,1262,6.301102,507.755001
92,198,1,1263,11.958836,617.331214
92,198,1,1264,29.714574,507.755001
92,198,1,1265,-9.166131,539.631718
92,198,1,1266,-10.745061,601.392856
92,198,1,1267,34.592276,529.670244
92,198,1,1268,-31.834800,575.493024
92,198,1,1269,-5.388020,533.654833
92,198,1,1270,10.629009,515.724181
92,198,1,1271,-29.156279,541.624012
92,198,1,1272,-11.879880,521.701065
92,198,1,1273,15.151924,545.608602
92,198,1,1274,19.639610,523.693360
92,198,1,1275,3.462802,571.508434
92,198,1,1276,6.496110,529.670244
92,198,1,1277,-3.294522,434.040095
92,198,1,1278,10.398773,442.009274
92,198,1,1279,-11.525092,513.731886
92,198,1,1280,0.713825,501.778117
92,198,1,1281,-11.915108,469.901401
92,198,1,1282,-18.921535,495.801233
92,198,1,1283,-7.197185,521.701065
92,198,1,1284,76.736526,529.670244
92,198,1,1285,-35.683367,477.870580
92,198,1,1286,-2.319483,543.616307
92,198,1,1287,5.946315,515.724181
92,198,1,1288,23.417722,517.716475
92,198,1,1289,-14.593629,503.770412
92,198,1,1290,11.888380,513.731886
92,198,1,1291,16.571074,513.731886
92,198,1,1292,7.205685,513.731886
92,198,1,1293,-18.176732,531.662539
92,198,1,1294,-8.811344,531.662539
92,198,1,1295,-9.396367,465.916811
92,198,1,1296,19.994398,515.724181
92,198,1,1297,-3.064286,507.755001
92,198,1,1298,-20.500465,557.562371
92,198,1,1299,-39.781038,543.616307
92,198,1,1300,-2.674271,551.585486
92,198,1,1301,-15.338432,467.909106
92,198,1,1302,-9.325911,569.516139
92,198,1,1303,-36.002927,537.639423
92,198,1,1304,13.697545,525.685654
92,198,1,1305,-2.709499,499.785822
92,198,1,1306,-7.906761,537.639423
92,198,1,1307,-0.740553,481.855169
92,198,1,1308,-14.043833,517.716475
92,198,1,1309,3.817589,563.539255
92,198,1,1310,-21.245269,521.701065
92,198,1,1311,-7.037406,491.816643
92,198,1,1312,35.301851,513.731886
92,198,1,1313,-23.249442,487.832054
92,198,1,1314,-7.392193,499.785822
92,198,1,1315,31.878528,511.739591
92,198,1,1316,-34.228989,497.793528
92,198,1,1317,-18.531520,539.631718
92,198,1,1318,34.432497,559.554665
92,198,1,1319,-10.780289,549.593192
92,198,1,1320,0.908833,523.693360
92,198,1,1321,-14.753408,533.654833
92,198,1,1322,-1.574680,579.477613
92,198,1,1323,50.059510,497.793528
92,198,1,1324,-5.583027,511.739591
92,198,1,1325,-4.128649,531.662539
92,198,1,1326,14.797136,553.577781
92,198,1,1327,9.014851,525.685654
92,198,1,1328,20.544193,529.670244
92,198,1,1329,2.522991,513.731886
92,198,1,1330,13.502538,503.770412
92,198,1,1331,17.990224,481.855169
92,198,1,1332,8.500284,563.539255
92,198,1,1333,-9.361139,517.716475
92,198,1,1334,21.448776,535.647128
92,198,1,1335,12.243167,505.762707
92,198,1,1336,36.436670,593.423676
92,198,1,1337,11.178804,529.670244
92,198,1,1338,41.154593,645.223340
92,198,1,1339,7.560473,505.762707
92,198,1,1340,-12.429675,507.755001
92,198,1,1341,0.039478,569.516139
92,198,1,1342,22.513139,511.739591
92,198,1,1343,13.307530,481.855169
92,198,1,1344,19.994398,515.724181
92,198,1,1345,17.705893,593.423676
92,198,1,1346,12.473403,579.477613
92,198,1,1347,-26.637538,537.639423
92,198,1,1348,3.977369,533.654833
92,198,1,1349,9.919434,531.662539
92,198,1,1350,28.330652,591.431382
92,198,1,1351,-2.674271,551.585486
92,198,1,1352,-11.915108,469.901401
92,198,1,1353,-38.007101,503.770412
92,198,1,1354,-74.564073,509.747296
92,198,1,1355,1.653636,559.554665
92,198,1,1356,16.216286,521.701065
92,198,1,1357,11.019025,559.554665
92,198,1,1358,-12.819691,463.924517
92,198,1,1359,5.431747,553.577781
92,198,1,1360,14.247341,539.631718
92,198,1,1361,-34.938564,513.731886
92,198,1,1362,-5.033232,525.685654
92,198,1,1363,1.458628,537.639423
92,198,1,1364,32.942890,487.832054
92,198,1,1365,19.444602,501.778117
92,198,1,1366,7.915260,497.793528
92,198,1,1367,24.482084,493.808938
92,198,1,1368,17.085641,475.878285
92,198,1,1369,-15.817771,557.562371
92,198,1,1370,-14.948416,511.739591
92,198,1,1371,8.465056,511.739591
92,198,1,1372,-22.664419,553.577781
92,198,1,1373,23.098162,577.485318
92,198,1,1374,9.564646,539.631718
92,198,1,1375,-35.133572,491.816643
92,198,1,1376,10.309450,575.493024
92,198,1,1377,16.411294,543.616307
92,198,1,1378,35.656639,505.762707
92,198,1,1379,14.017105,465.916811
92,198,1,1380,23.967517,531.662539
92,198,1,1381,1.263620,515.724181
92,198,1,1382,-56.542870,525.685654
92,198,1,1383,-7.002178,543.616307
92,198,1,1384,-7.392193,499.785822
92,198,1,1385,11.338584,499.785822
92,198,1,1386,-7.551973,529.670244
92,198,1,1387,15.311703,515.724181
92,198,1,1388,14.602128,531.662539
92,198,1,1389,-4.713673,465.916811
92,198,1,1390,-38.007101,503.770412
92,198,1,1391,50.804313,533.654833
92,198,1,1392,7.915260,497.793528
92,198,1,1393,13.768002,629.284982
92,198,1,1394,18.575248,547.600897
92,198,1,1395,-25.927963,521.701065
92,198,1,1396,19.994398,515.724181
92,198,1,1397,-17.077141,559.554665
92,198,1,1398,-14.043833,517.716475
92,198,1,1399,-5.228240,503.770412
92,198,1,1400,38.210608,553.577781
92,198,1,1401,-19.950670,571.508434
92,198,1,1402,8.305276,541.624012
92,198,1,1403,23.452950,569.516139
92,198,1,1404,-36.322486,597.408266
92,198,1,1405,7.755481,527.677949
92,198,1,1406,-28.091916,517.716475
92,198,1,1407,-5.068460,473.885990
92,198,1,1408,-1.609908,527.677949
92,198,1,1409,-46.077891,553.577781
92,198,1,1410,-9.166131,539.631718
92,198,1,1411,9.369639,517.716475
92,198,1,1412,36.756230,533.654833
92,198,1,1413,25.971691,565.531550
92,198,1,1414,1.068613,493.808938
92,198,1,1415,17.120869,527.677949
92,198,1,1416,-13.653818,561.546960
92,198,1,1417,-32.579603,539.631718
92,198,1,1418,24.127297,501.778117
92,198,1,1419,-9.325911,569.516139
92,198,1,1420,-6.097595,549.593192
92,198,1,1421,-18.336512,561.546960
92,198,1,1422,-6.647390,535.647128
92,198,1,1423,-24.473585,541.624012
92,198,1,1424,4.881952,539.631718
92,198,1,1425,9.759654,561.546960
92,198,1,1426,17.315877,549.593192
92,198,1,1427,23.612730,539.631718
92,198,1,1428,8.784615,451.970748
92,198,1,1429,2.327983,491.816643
92,198,1,1430,12.083387,535.647128
92,198,1,1431,20.189406,537.639423
92,198,1,1432,-4.873452,495.801233
92,198,1,1433,-7.746981,507.755001
92,198,1,1434,13.732774,577.485318
92,198,1,1435,12.083387,535.647128
92,198,1,1436,7.595701,557.562371
92,198,1,1437,-17.467157,515.724181
92,198,1,1438,-6.417154,609.362035
92,198,1,1439,41.598704,503.770412
92,198,1,1440,1.813416,529.670244
92,198,1,1441,33.527914,553.577781
92,198,1,1442,-5.583027,511.739591
92,198,1,1443,7.950488,549.593192
92,198,1,1444,-41.590204,531.662539
92,198,1,1445,2.558219,565.531550
92,198,1,1446,-16.757582,499.785822
92,198,1,1447,-14.753408,533.654833
92,198,1,1448,8.429828,459.939927
92,198,1,1449,-19.826118,489.824349
92,198,1,1450,21.608556,505.762707
92,198,1,1451,39.664986,573.500729
92,198,1,1452,-9.361139,517.716475
92,198,1,1453,7.720252,475.878285
92,198,1,1454,0.164030,487.832054
92,198,1,1455,1.618408,507.755001
92,198,1,1456,43.992893,581.469908
92,198,1,1457,-7.392193,499.785822
92,198,1,1458,9.759654,561.546960
92,198,1,1459,21.058761,491.816643
92,198,1,1460,40.889129,519.708770
92,198,1,1461,16.021279,499.785822
92,198,1,1462,2.558219,565.531550
92,198,1,1463,1.103841,545.608602
92,198,1,1464,-12.624683,485.839759
92,198,1,1465,-0.865105,563.539255
92,198,1,1466,22.903154,555.570076
92,198,1,1467,20.384414,559.554665
92,198,1,1468,-4.128649,531.662539
92,198,1,1469,57.296173,545.608602
92,198,1,1470,5.236740,531.662539
92,198,1,1471,-2.159704,513.731886
92,198,1,1472,16.376066,491.816643
92,198,1,1473,51.868676,509.747296
92,198,1,1474,71.858824,507.755001
92,198,1,1475,44.117445,499.785822
92,198,1,1476,5.751307,493.808938
92,198,1,1477,-14.043833,517.716475
92,198,1,1478,20.189406,537.639423
92,198,1,1479,33.137898,509.747296
92,198,1,1480,-28.836720,481.855169
92,198,1,1481,-23.604230,495.801233
92,198,1,1482,13.182978,563.539255
92,198,1,1483,-8.651564,501.778117
92,198,1,1484,-18.496292,591.431382
92,198,1,1485,-13.139250,523.693360
92,198,1,1486,-14.948416,511.739591
92,198,1,1487,9.724426,509.747296
92,198,1,1488,-6.842398,513.731886
92,198,1,1489,-1.414900,549.593192
92,198,1,1490,1.263620,515.724181
92,198,1,1491,8.110268,519.708770
92,198,1,1492,11.568820,573.500729
92,198,1,1493,17.510885,571.508434
92,198,1,1494,25.936463,513.731886
92,198,1,1495,-42.654567,555.570076
92,198,1,1496,3.072786,527.677949
92,198,1,1497,2.558219,565.531550
92,198,1,1498,0.554045,531.662539
92,198,1,1499,10.238993,471.893696
92,198,1,1500,28.650212,531.662539
92,198,1,1501,16.376066,491.816643
92,198,1,1502,-24.828372,549.593192
92,198,1,1503,-19.241095,555.570076
92,198,1,1504,18.025452,533.654833
92,198,1,1505,-11.720100,491.816643
92,198,1,1506,-2.124475,565.531550
92,198,1,1507,7.400693,535.647128
92,198,1,1508,35.851647,527.677949
92,198,1,1509,37.270797,495.801233
92,198,1,1510,18.025452,533.654833
92,198,1,1511,-3.029058,559.554665
92,198,1,1512,17.315877,549.593192
92,198,1,1513,-14.008605,569.516139
92,198,1,1514,21.448776,535.647128
92,198,1,1515,-1.379672,601.392856
92,198,1,1516,27.000825,489.824349
92,198,1,1517,24.907328,589.439087
92,198,1,1518,4.686944,517.716475
92,198,1,1519,20.189406,537.639423
92,198,1,1520,-26.992326,545.608602
92,198,1,1521,-7.906761,537.639423
92,198,1,1522,-19.985898,519.708770
92,198,1,1523,-19.081315,525.685654
92,198,1,1524,20.934209,573.500729
92,198,1,1525,5.911087,463.924517
92,198,1,1526,-26.477758,507.755001
92,198,1,1527,-7.002178,543.616307
92,198,1,1528,27.195833,511.739591
92,198,1,1529,-18.886307,547.600897
92,198,1,1530,70.439673,539.631718
92,198,1,1531,24.322305,523.693360
92,198,1,1532,20.189406,537.639423
92,198,1,1533,-5.388020,533.654833
92,198,1,1534,-16.792810,447.986158
92,198,1,1535,22.867926,503.770412
92,198,1,1536,9.014851,525.685654
92,198,1,1537,17.475657,519.708770
92,198,1,1538,-12.909014,597.408266
92,198,1,1539,-3.029058,559.554665
92,198,1,1540,5.041732,509.747296
92,198,1,1541,17.475657,519.708770
92,198,1,1542,-11.525092,513.731886
92,198,1,1543,13.147750,511.739591
92,198,1,1544,-19.790890,541.624012
92,198,1,1545,-15.657991,527.677949
92,198,1,1546,5.946315,515.724181
92,198,1,1547,8.305276,541.624012
92,198,1,1548,9.759654,561.546960
92,198,1,1549,-50.405798,545.608602
92,198,1,1550,27.550621,503.770412
92,198,1,1551,-6.292603,527.677949
92,198,1,1552,-7.037406,491.816643
92,198,1,1553,3.622582,541.624012
92,198,1,1554,33.173126,561.546960
92,198,1,1555,-11.330084,535.647128
92,198,1,1556,1.458628,537.639423
92,198,1,1557,36.046655,549.593192
92,198,1,1558,28.135644,569.516139
92,198,1,1559,16.021279,499.785822
92,198,1,1560,-25.023380,527.677949
92,198,1,1561,5.981543,567.523844
92,198,1,1562,-9.166131,539.631718
92,198,1,1563,11.019025,559.554665
92,198,1,1564,25.067108,559.554665
92,198,1,1565,-31.355461,485.839759
92,198,1,1566,-2.514491,521.701065
92,198,1,1567,-19.081315,525.685654
92,198,1,1568,25.776683,543.616307
92,198,1,1569,-10.975297,527.677949
92,198,1,1570,-19.276323,503.770412
92,198,1,1571,-18.016953,501.778117
92,198,1,1572,-8.616336,553.577781
92,198,1,1573,-19.205867,607.369740
92,198,1,1574,-35.488360,499.785822
92,198,1,1575,41.828940,577.485318
92,198,1,1576,3.232566,497.793528
92,198,1,1577,32.588103,495.801233
92,198,1,1578,-20.535694,505.762707
92,198,1,1579,-26.867774,463.924517
92,198,1,1580,0.713825,501.778117
92,198,1,1581,7.755481,527.677949
92,198,1,1582,-36.357714,545.608602
92,198,1,1583,1.103841,545.608602
92,198,1,1584,-24.313805,511.739591
