u,v,true_S,trial,S_prime,var_hat
147,188,1,2576,41.366204,9433.241535
147,188,1,2577,-38.921289,9849.135323
147,188,1,2578,115.537670,9753.159834
147,188,1,2579,69.269441,9913.118983
147,188,1,2580,-76.684702,9945.110813
147,188,1,2581,84.229124,8985.355917
147,188,1,2582,20.612423,9401.249705
147,188,1,2583,92.056260,9177.306896
147,188,1,2584,103.966385,9401.249705
147,188,1,2585,15.673880,8905.376342
147,188,1,2586,-83.834159,9497.225195
147,188,1,2587,-3.368790,9801.147578
147,188,1,2588,-114.625990,9321.270130
147,188,1,2589,-12.729162,9401.249705
147,188,1,2590,107.371694,9689.176174
147,188,1,2591,-91.822259,10153.057707
147,188,1,2592,-15.956595,9833.139408
147,188,1,2593,-115.481545,8857.388597
147,188,1,2594,-8.985013,9561.208854
147,188,1,2595,-97.099642,9785.151663
147,188,1,2596,16.190595,9497.225195
147,188,1,2597,35.411141,9321.270130
147,188,1,2598,153.639922,9529.217024
147,188,1,2599,-34.160621,9625.192514
147,188,1,2600,3.424915,8809.400853
147,188,1,2601,-4.902025,9593.200684
147,188,1,2602,-112.753916,9401.249705
147,188,1,2603,-48.281660,9449.237450
147,188,1,2604,101.416631,9577.204769
147,188,1,2605,-35.355016,9289.278300
147,188,1,2606,-14.940075,9449.237450
147,188,1,2607,-27.527880,9481.229280
147,188,1,2608,-33.821782,9497.225195
147,188,1,2609,-14.084520,9913.118983
147,188,1,2610,-4.224345,9337.266045
147,188,1,2611,148.362539,9161.310981
147,188,1,2612,-264.324281,9193.302811
147,188,1,2613,-112.753916,9401.249705
147,188,1,2614,-165.316046,9577.204769
147,188,1,2615,-63.758058,9785.151663
147,188,1,2616,-109.009767,9561.208854
147,188,1,2617,113.665596,9673.180259
147,188,1,2618,-5.757580,9129.319151
147,188,1,2619,-37.565930,9337.266045
147,188,1,2620,-63.080378,9529.217024
147,188,1,2621,-43.004277,9817.143493
147,188,1,2622,-74.990503,9305.274215
147,188,1,2623,20.612423,9401.249705
147,188,1,2624,-12.729162,9401.249705
147,188,1,2625,65.864133,9625.192514
147,188,1,2626,-159.699824,9817.143493
147,188,1,2627,-79.073491,9273.282386
147,188,1,2628,12.963162,9929.114898
147,188,1,2629,12.785287,9209.298726
147,188,1,2630,6.152545,9353.261960
147,188,1,2631,85.084679,9449.237450
147,188,1,2632,1.391877,9577.204769
147,188,1,2633,22.823337,9353.261960
147,188,1,2634,-29.738794,9529.217024
147,188,1,2635,11.768767,9593.200684
147,188,1,2636,-85.706233,9417.245620
147,188,1,2637,-64.613613,9321.270130
147,188,1,2638,-28.544399,9865.131238
147,188,1,2639,-151.034044,8905.376342
147,188,1,2640,14.318521,9417.245620
147,188,1,2641,98.011323,9289.278300
147,188,1,2642,-48.281660,9449.237450
147,188,1,2643,-69.213316,8697.429448
147,188,1,2644,-210.567756,9353.261960
147,188,1,2645,-64.096897,9913.118983
147,188,1,2646,-50.314698,10217.041367
147,188,1,2647,47.321266,9545.212939
147,188,1,2648,-28.205559,9737.163919
147,188,1,2649,-61.208304,9609.196599
147,188,1,2650,41.366204,9433.241535
147,188,1,2651,46.126871,9209.298726
147,188,1,2652,-90.466901,9641.188429
147,188,1,2653,53.954008,9401.249705
147,188,1,2654,131.014068,9417.245620
147,188,1,2655,15.512916,9753.159834
147,188,1,2656,61.103465,9849.135323
147,188,1,2657,-74.990503,9305.274215
147,188,1,2658,82.695889,8777.409023
147,188,1,2659,-170.415554,9929.114898
147,188,1,2660,49.193340,9625.192514
147,188,1,2661,19.934744,9657.184344
147,188,1,2662,18.401509,9449.237450
147,188,1,2663,-73.796108,9641.188429
147,188,1,2664,109.582608,9641.188429
147,188,1,2665,-90.466901,9641.188429
147,188,1,2666,32.522548,9625.192514
147,188,1,2667,-196.446717,9529.217024
147,188,1,2668,-39.438004,9257.286471
147,188,1,2669,-27.866719,9609.196599
147,188,1,2670,-139.462759,9257.286471
147,188,1,2671,-113.092755,9529.217024
147,188,1,2672,-65.291292,9577.204769
147,188,1,2673,63.992058,9545.212939
147,188,1,2674,-333.557204,9369.257875
147,188,1,2675,105.499620,9609.196599
147,188,1,2676,-64.613613,9321.270130
147,188,1,2677,-35.693856,9417.245620
147,188,1,2678,114.004436,9545.212939
147,188,1,2679,-19.539779,8825.396767
147,188,1,2680,-50.153734,9369.257875
147,188,1,2681,29.456079,9209.298726
147,188,1,2682,-35.355016,9289.278300
147,188,1,2683,-11.195927,9609.196599
147,188,1,2684,-163.782812,9785.151663
147,188,1,2685,-65.291292,9577.204769
147,188,1,2686,-186.069827,9545.212939
147,188,1,2687,-16.473310,9241.290556
147,188,1,2688,-64.274773,9193.302811
147,188,1,2689,-80.606726,9065.335491
147,188,1,2690,-148.484290,8729.421278
147,188,1,2691,-3.029951,9673.180259
147,188,1,2692,-7.629654,9049.339577
147,188,1,2693,69.091566,9193.302811
147,188,1,2694,-51.847933,10009.094472
147,188,1,2695,-37.565930,9337.266045
147,188,1,2696,-154.600316,9465.233365
147,188,1,2697,-260.918973,9481.229280
147,188,1,2698,88.151148,9865.131238
147,188,1,2699,-218.394892,9161.310981
147,188,1,2700,-47.942820,9321.270130
147,188,1,2701,76.579863,9513.221110
147,188,1,2702,-76.862577,9225.294641
147,188,1,2703,-66.824527,9369.257875
147,188,1,2704,-224.172079,9769.155748
147,188,1,2705,-74.812627,10025.090387
147,188,1,2706,-29.738794,9529.217024
147,188,1,2707,190.725656,9689.176174
147,188,1,2708,102.433150,9193.302811
147,188,1,2709,-51.686969,9161.310981
147,188,1,2710,-88.255987,9593.200684
147,188,1,2711,-56.447636,9385.253790
147,188,1,2712,-56.786476,9513.221110
147,188,1,2713,26.228646,9641.188429
147,188,1,2714,115.876510,9625.192514
147,188,1,2715,-7.790618,9897.123068
147,188,1,2716,138.502365,9737.163919
147,188,1,2717,143.601872,9385.253790
147,188,1,2718,194.630768,9001.351832
147,188,1,2719,69.269441,9913.118983
147,188,1,2720,36.944376,9529.217024
147,188,1,2721,-254.963910,9593.200684
147,188,1,2722,3.941631,9401.249705
147,188,1,2723,84.406999,9705.172089
147,188,1,2724,81.001691,9417.245620
147,188,1,2725,83.551444,9241.290556
147,188,1,2726,14.318521,9417.245620
147,188,1,2727,-150.517328,9497.225195
147,188,1,2728,39.832969,9225.294641
147,188,1,2729,-156.133551,9257.286471
147,188,1,2730,-129.085868,9273.282386
147,188,1,2731,-67.163366,9497.225195
147,188,1,2732,39.494129,9353.261960
147,188,1,2733,-180.114764,9657.184344
147,188,1,2734,-16.812150,9369.257875
147,188,1,2735,-41.987758,9433.241535
147,188,1,2736,72.496875,9481.229280
147,188,1,2737,38.477610,9737.163919
147,188,1,2738,-106.798853,9513.221110
147,188,1,2739,-39.776844,9385.253790
147,188,1,2740,-0.819037,9625.192514
147,188,1,2741,-3.885506,9209.298726
147,188,1,2742,85.084679,9449.237450
147,188,1,2743,28.439560,9593.200684
147,188,1,2744,-152.728242,9545.212939
147,188,1,2745,-113.092755,9529.217024
147,188,1,2746,-211.584275,9737.163919
147,188,1,2747,36.605536,9657.184344
147,188,1,2748,-15.278915,9577.204769
147,188,1,2749,-79.929046,8809.400853
147,188,1,2750,81.001691,9417.245620
147,188,1,2751,-117.853423,9753.159834
147,188,1,2752,-92.338975,9561.208854
147,188,1,2753,-109.526483,8969.360002
147,188,1,2754,-82.817640,9113.323236
147,188,1,2755,169.455160,9065.335491
147,188,1,2756,65.008578,9161.310981
147,188,1,2757,-57.125316,9641.188429
147,188,1,2758,100.222237,9241.290556
147,188,1,2759,67.736207,9705.172089
147,188,1,2760,46.126871,9209.298726
147,188,1,2761,70.624800,9401.249705
147,188,1,2762,-40.454524,9641.188429
147,188,1,2763,19.756868,8937.368172
147,188,1,2764,-66.485687,9241.290556
147,188,1,2765,-32.627387,9833.139408
147,188,1,2766,-203.079459,9673.180259
147,188,1,2767,-48.620500,9577.204769
147,188,1,2768,-86.045073,9545.212939
147,188,1,2769,-40.793363,9769.155748
147,188,1,2770,-131.635622,9449.237450
147,188,1,2771,175.926937,9769.155748
147,188,1,2772,-25.316966,9433.241535
147,188,1,2773,-19.361903,9545.212939
147,188,1,2774,-30.077633,9657.184344
147,188,1,2775,110.438163,10105.069962
147,188,1,2776,183.576198,9241.290556
147,188,1,2777,-34.160621,9625.192514
147,188,1,2778,37.283216,9401.249705
147,188,1,2779,-2.352271,9417.245620
147,188,1,2780,-18.684224,9289.278300
147,188,1,2781,93.589495,9385.253790
147,188,1,2782,25.550967,9897.123068
147,188,1,2783,-29.061114,9273.282386
147,188,1,2784,-35.355016,9289.278300
147,188,1,2785,-182.325678,9705.172089
147,188,1,2786,-118.708978,9289.278300
147,188,1,2787,-31.272028,9321.270130
147,188,1,2788,25.212127,10025.090387
147,188,1,2789,-147.967575,9321.270130
147,188,1,2790,85.423518,9321.270130
147,188,1,2791,55.826082,9481.229280
147,188,1,2792,-157.827749,9897.123068
147,188,1,2793,32.861388,9497.225195
147,188,1,2794,-33.482942,9369.257875
147,188,1,2795,-136.396289,9673.180259
147,188,1,2796,-23.783731,9641.188429
147,188,1,2797,46.982426,9673.180259
147,188,1,2798,-7.112939,9641.188429
147,188,1,2799,147.346020,9545.212939
147,188,1,2800,149.556934,9497.225195
147,188,1,2801,-181.309159,9321.270130
147,188,1,2802,18.401509,9449.237450
147,188,1,2803,66.880652,9241.290556
147,188,1,2804,144.957231,8873.384512
147,188,1,2805,-3.885506,9209.298726
147,188,1,2806,50.726575,9833.139408
147,188,1,2807,105.160780,9737.163919
147,188,1,2808,14.835237,10009.094472
147,188,1,2809,-89.450382,9257.286471
147,188,1,2810,-106.460014,9385.253790
147,188,1,2811,-47.087265,9785.151663
147,188,1,2812,59.909070,9513.221110
147,188,1,2813,50.548699,9113.323236
147,188,1,2814,22.823337,9353.261960
147,188,1,2815,-79.412331,9401.249705
147,188,1,2816,107.371694,9689.176174
147,188,1,2817,-76.007022,9689.176174
147,188,1,2818,-47.265141,9065.335491
147,188,1,2819,228.827908,9465.233365
147,188,1,2820,-193.041408,9817.143493
147,188,1,2821,-101.699346,9161.310981
147,188,1,2822,-49.637019,9961.106728
147,188,1,2823,-44.876351,9737.163919
147,188,1,2824,2.747236,9065.335491
147,188,1,2825,218.628893,10169.053622
147,188,1,2826,170.649554,9401.249705
147,188,1,2827,-90.128061,9513.221110
147,188,1,2828,93.928334,9257.286471
147,188,1,2829,102.611026,9913.118983
147,188,1,2830,-9.840568,9097.327321
147,188,1,2831,-106.460014,9385.253790
147,188,1,2832,-48.281660,9449.237450
147,188,1,2833,67.736207,9705.172089
147,188,1,2834,-20.556298,9209.298726
147,188,1,2835,18.062670,9577.204769
147,188,1,2836,130.675228,9545.212939
147,188,1,2837,-3.885506,9209.298726
147,188,1,2838,76.241023,9641.188429
147,188,1,2839,-28.722274,9145.315066
147,188,1,2840,-117.514583,9625.192514
147,188,1,2841,-187.941901,9465.233365
147,188,1,2842,-158.005625,9177.306896
147,188,1,2843,16.529435,9369.257875
147,188,1,2844,-84.172998,9625.192514
147,188,1,2845,-13.406841,9657.184344
147,188,1,2846,-51.170253,9753.159834
147,188,1,2847,133.224982,9369.257875
147,188,1,2848,61.103465,9849.135323
147,188,1,2849,-108.332088,9305.274215
147,188,1,2850,-71.246355,9465.233365
147,188,1,2851,-96.083123,9401.249705
147,188,1,2852,103.966385,9401.249705
147,188,1,2853,107.032854,9817.143493
147,188,1,2854,53.954008,9401.249705
147,188,1,2855,-14.262396,9193.302811
147,188,1,2856,55.148403,9737.163919
147,188,1,2857,-49.476055,9113.323236
147,188,1,2858,223.728401,9817.143493
147,188,1,2859,-91.322456,9177.306896
147,188,1,2860,-16.812150,9369.257875
147,188,1,2861,6.152545,9353.261960
147,188,1,2862,-69.035441,9417.245620
147,188,1,2863,42.899438,9641.188429
147,188,1,2864,30.989313,9417.245620
147,188,1,2865,-13.068001,9529.217024
147,188,1,2866,-129.424708,9401.249705
147,188,1,2867,-111.737397,9017.347747
147,188,1,2868,37.960895,9145.315066
147,188,1,2869,21.806818,9737.163919
147,188,1,2870,63.653219,9673.180259
147,188,1,2871,53.954008,9401.249705
147,188,1,2872,-108.670927,9433.241535
147,188,1,2873,-33.482942,9369.257875
147,188,1,2874,48.515661,9881.127153
147,188,1,2875,82.873765,9497.225195
147,188,1,2876,-38.243610,9593.200684
147,188,1,2877,121.831572,9737.163919
147,188,1,2878,-79.751171,9529.217024
147,188,1,2879,-194.235803,9481.229280
147,188,1,2880,115.876510,9625.192514
147,188,1,2881,43.577118,9385.253790
147,188,1,2882,-45.393067,9145.315066
147,188,1,2883,-60.530625,9353.261960
147,188,1,2884,-29.738794,9529.217024
147,188,1,2885,101.416631,9577.204769
147,188,1,2886,-27.189040,9353.261960
147,188,1,2887,-76.184898,8969.360002
147,188,1,2888,68.413886,9449.237450
147,188,1,2889,-16.812150,9369.257875
147,188,1,2890,104.483100,9993.098557
147,188,1,2891,-127.891473,9609.196599
147,188,1,2892,-50.153734,9369.257875
147,188,1,2893,137.646809,9273.282386
147,188,1,2894,-41.987758,9433.241535
147,188,1,2895,88.828827,9609.196599
147,188,1,2896,8.363459,9305.274215
147,188,1,2897,-56.108797,9257.286471
147,188,1,2898,100.738952,9833.139408
147,188,1,2899,63.653219,9673.180259
147,188,1,2900,-102.715865,9545.212939
147,188,1,2901,-172.804343,9257.286471
147,188,1,2902,-104.926779,9593.200684
147,188,1,2903,95.800409,9337.266045
147,188,1,2904,-8.985013,9561.208854
147,188,1,2905,128.125474,9721.168004
147,188,1,2906,-77.540257,9481.229280
147,188,1,2907,-104.587939,9465.233365
147,188,1,2908,49.871020,9369.257875
147,188,1,2909,-83.834159,9497.225195
147,188,1,2910,99.544557,9497.225195
147,188,1,2911,-40.793363,9769.155748
147,188,1,2912,80.662851,9545.212939
147,188,1,2913,79.468456,9209.298726
147,188,1,2914,-18.684224,9289.278300
147,188,1,2915,-41.648918,9305.274215
147,188,1,2916,-48.959340,9705.172089
147,188,1,2917,89.167667,9481.229280
147,188,1,2918,-86.561788,8953.364087
147,188,1,2919,-7.112939,9641.188429
147,188,1,2920,46.126871,9209.298726
147,188,1,2921,157.545035,8841.392682
147,188,1,2922,-192.702569,9689.176174
147,188,1,2923,-123.808485,9641.188429
147,188,1,2924,90.523026,8969.360002
147,188,1,2925,79.807296,9081.331406
147,188,1,2926,-30.416473,9785.151663
147,188,1,2927,-13.923556,9065.335491
147,188,1,2928,8.024619,9433.241535
147,188,1,2929,28.439560,9593.200684
147,188,1,2930,-33.821782,9497.225195
147,188,1,2931,-33.821782,9497.225195
147,188,1,2932,-42.326598,9561.208854
147,188,1,2933,5.136026,9737.163919
147,188,1,2934,-29.399954,9401.249705
147,188,1,2935,-233.193611,9241.290556
147,188,1,2936,-186.069827,9545.212939
147,188,1,2937,-204.612693,9465.233365
147,188,1,2938,-38.582449,9721.168004
147,188,1,2939,-46.748426,9657.184344
147,188,1,2940,109.404732,8921.372257
147,188,1,2941,47.321266,9545.212939
147,188,1,2942,151.429008,9577.204769
147,188,1,2943,-69.035441,9417.245620
147,188,1,2944,53.276329,9657.184344
147,188,1,2945,-219.072572,9417.245620
147,188,1,2946,14.657361,9289.278300
147,188,1,2947,63.992058,9545.212939
147,188,1,2948,-183.520073,9369.257875
147,188,1,2949,-20.378422,9929.114898
147,188,1,2950,-68.518725,10009.094472
147,188,1,2951,-131.296782,9321.270130
147,188,1,2952,102.949866,9785.151663
147,188,1,2953,119.281819,9913.118983
147,188,1,2954,54.292848,9273.282386
147,188,1,2955,-43.859832,9353.261960
147,188,1,2956,70.624800,9401.249705
147,188,1,2957,-91.144580,9897.123068
147,188,1,2958,-0.141357,9369.257875
147,188,1,2959,-169.576910,8825.396767
147,188,1,2960,-73.457269,9513.221110
147,188,1,2961,35.411141,9321.270130
147,188,1,2962,1.053038,9705.172089
147,188,1,2963,111.276806,9001.351832
147,188,1,2964,-60.869464,9481.229280
147,188,1,2965,-55.592081,9849.135323
147,188,1,2966,15.851756,9625.192514
147,188,1,2967,87.473468,10121.065877
147,188,1,2968,-23.444891,9513.221110
147,188,1,2969,50.887539,8985.355917
147,188,1,2970,-99.488432,9113.323236
147,188,1,2971,7.169064,8969.360002
147,188,1,2972,-50.153734,9369.257875
147,188,1,2973,36.944376,9529.217024
147,188,1,2974,-27.527880,9481.229280
147,188,1,2975,199.230472,9625.192514
147,188,1,2976,189.192421,9481.229280
147,188,1,2977,-154.261477,9337.266045
147,188,1,2978,98.011323,9289.278300
147,188,1,2979,178.815531,9465.233365
147,188,1,2980,22.484497,9481.229280
147,188,1,2981,-210.567756,9353.261960
147,188,1,2982,-29.738794,9529.217024
147,188,1,2983,-47.603981,9193.302811
147,188,1,2984,9.557854,9641.188429
147,188,1,2985,-123.808485,9641.188429
147,188,1,2986,-37.049215,9929.114898
147,188,1,2987,-234.548969,9753.159834
147,188,1,2988,-113.092755,9529.217024
147,188,1,2989,98.866878,9753.159834
147,188,1,2990,2.408396,9193.302811
147,188,1,2991,11.768767,9593.200684
147,188,1,2992,-43.520993,9225.294641
147,188,1,2993,23.162177,9225.294641
147,188,1,2994,126.931079,9385.253790
147,188,1,2995,18.740349,9321.270130
147,188,1,2996,57.359317,9689.176174
147,188,1,2997,131.352907,9289.278300
147,188,1,2998,59.909070,9513.221110
147,188,1,2999,89.845346,9225.294641
147,188,1,3000,-126.358239,9817.143493
147,188,1,3001,54.631687,9145.315066
147,188,1,3002,-97.438482,9913.118983
147,188,1,3003,-20.039583,9801.147578
147,188,1,3004,-13.068001,9529.217024
147,188,1,3005,67.736207,9705.172089
147,188,1,3006,-17.150989,9497.225195
147,188,1,3007,-36.032696,9545.212939
147,188,1,3008,-149.161969,8985.355917
147,188,1,3009,-36.371535,9673.180259
147,188,1,3010,43.915957,9257.286471
147,188,1,3011,-119.725497,9673.180259
147,188,1,3012,163.677973,9673.180259
147,188,1,3013,-44.198672,9481.229280
147,188,1,3014,-50.153734,9369.257875
147,188,1,3015,-106.121174,9257.286471
147,188,1,3016,177.799012,9849.135323
147,188,1,3017,-40.793363,9769.155748
147,188,1,3018,36.944376,9529.217024
147,188,1,3019,-51.509093,9881.127153
147,188,1,3020,-174.837381,10025.090387
147,188,1,3021,68.413886,9449.237450
147,188,1,3022,3.263951,9657.184344
147,188,1,3023,93.589495,9385.253790
147,188,1,3024,-6.096420,9257.286471
147,188,1,3025,-4.902025,9593.200684
147,188,1,3026,106.694014,9945.110813
147,188,1,3027,-8.985013,9561.208854
147,188,1,3028,-4.902025,9593.200684
147,188,1,3029,-4.563185,9465.233365
147,188,1,3030,-8.985013,9561.208854
147,188,1,3031,-71.924034,9721.168004
147,188,1,3032,46.982426,9673.180259
147,188,1,3033,-57.980871,9177.306896
147,188,1,3034,-29.738794,9529.217024
147,188,1,3035,145.812786,9337.266045
147,188,1,3036,63.653219,9673.180259
147,188,1,3037,23.678892,9817.143493
147,188,1,3038,-45.731907,9273.282386
147,188,1,3039,77.596382,9129.319151
147,188,1,3040,33.539067,9241.290556
147,188,1,3041,-10.001532,9945.110813
147,188,1,3042,47.660106,9417.245620
147,188,1,3043,32.522548,9625.192514
147,188,1,3044,32.861388,9497.225195
147,188,1,3045,59.909070,9513.221110
147,188,1,3046,68.075047,9577.204769
147,188,1,3047,-29.061114,9273.282386
147,188,1,3048,-0.141357,9369.257875
147,188,1,3049,-21.911657,9721.168004
147,188,1,3050,-89.450382,9257.286471
147,188,1,3051,52.937489,9785.151663
147,188,1,3052,137.307970,9401.249705
147,188,1,3053,-156.811230,9513.221110
147,188,1,3054,44.593637,9001.351832
147,188,1,3055,16.529435,9369.257875
147,188,1,3056,112.987916,9929.114898
147,188,1,3057,169.455160,9065.335491
147,188,1,3058,126.253400,9641.188429
147,188,1,3059,-32.627387,9833.139408
147,188,1,3060,160.272664,9385.253790
147,188,1,3061,-158.683305,9433.241535
147,188,1,3062,188.853581,9609.196599
147,188,1,3063,191.064495,9561.208854
147,188,1,3064,-41.987758,9433.241535
147,188,1,3065,33.200227,9369.257875
147,188,1,3066,124.042486,9689.176174
147,188,1,3067,75.046628,9305.274215
147,188,1,3068,45.449192,9465.233365
147,188,1,3069,-49.476055,9113.323236
147,188,1,3070,-60.352749,10073.078132
147,188,1,3071,-15.456791,8857.388597
147,188,1,3072,-4.224345,9337.266045
147,188,1,3073,59.231391,9769.155748
147,188,1,3074,76.918702,9385.253790
147,188,1,3075,-91.322456,9177.306896
147,188,1,3076,-2.352271,9417.245620
147,188,1,3077,2.069557,9321.270130
147,188,1,3078,-60.530625,9353.261960
147,188,1,3079,72.158035,9609.196599
147,188,1,3080,-253.769515,9929.114898
147,188,1,3081,167.422121,9833.139408
147,188,1,3082,132.547302,9625.192514
147,188,1,3083,117.070905,9961.106728
147,188,1,3084,165.372171,9033.343662
147,188,1,3085,-231.660376,9449.237450
147,188,1,3086,-133.846536,9497.225195
147,188,1,3087,-51.170253,9753.159834
147,188,1,3088,46.982426,9673.180259
147,188,1,3089,125.059005,9305.274215
147,188,1,3090,-0.819037,9625.192514
147,188,1,3091,79.807296,9081.331406
147,188,1,3092,16.190595,9497.225195
147,188,1,3093,-137.929524,9465.233365
147,188,1,3094,9.557854,9641.188429
147,188,1,3095,102.771990,9065.335491
147,188,1,3096,-49.637019,9961.106728
147,188,1,3097,68.075047,9577.204769
147,188,1,3098,120.637177,9401.249705
147,188,1,3099,85.940234,9913.118983
147,188,1,3100,-79.412331,9401.249705
147,188,1,3101,5.813705,9481.229280
147,188,1,3102,-19.878619,8953.364087
147,188,1,3103,194.808644,9721.168004
147,188,1,3104,-104.249100,9337.266045
147,188,1,3105,-28.205559,9737.163919
147,188,1,3106,39.155290,9481.229280
147,188,1,3107,123.703646,9817.143493
147,188,1,3108,-89.789221,9385.253790
147,188,1,3109,-184.197753,9625.192514
147,188,1,3110,-43.182153,9097.327321
147,188,1,3111,-120.064337,9801.147578
147,188,1,3112,204.329979,9273.282386
147,188,1,3113,-58.658550,9433.241535
147,188,1,3114,-129.763548,9529.217024
147,188,1,3115,-163.443972,9657.184344
147,188,1,3116,-76.862577,9225.294641
147,188,1,3117,-71.585194,9593.200684
147,188,1,3118,-22.589336,9977.102643
147,188,1,3119,-1.335752,9033.343662
147,188,1,3120,189.870100,9225.294641
147,188,1,3121,-92.000135,9433.241535
147,188,1,3122,-58.997390,9561.208854
147,188,1,3123,33.877907,9113.323236
147,188,1,3124,267.946679,8857.388597
147,188,1,3125,-28.383435,9017.347747
147,188,1,3126,-141.673673,9305.274215
147,188,1,3127,-23.783731,9641.188429
147,188,1,3128,-92.338975,9561.208854
147,188,1,3129,292.961324,9641.188429
147,188,1,3130,-157.150070,9641.188429
147,188,1,3131,-100.843791,9625.192514
147,188,1,3132,108.388213,9305.274215
147,188,1,3133,-0.141357,9369.257875
147,188,1,3134,193.275409,9513.221110
147,188,1,3135,-27.527880,9481.229280
147,188,1,3136,0.197482,9241.290556
147,188,1,3137,-117.853423,9753.159834
147,188,1,3138,-137.590684,9337.266045
147,188,1,3139,-25.655805,9561.208854
147,188,1,3140,-202.740619,9545.212939
147,188,1,3141,52.420773,9193.302811
147,188,1,3142,42.043883,9177.306896
147,188,1,3143,158.917305,9897.123068
147,188,1,3144,-31.610868,9449.237450
147,188,1,3145,-39.438004,9257.286471
147,188,1,3146,105.499620,9609.196599
147,188,1,3147,-63.758058,9785.151663
147,188,1,3148,-44.537512,9609.196599
147,188,1,3149,-28.044595,8889.380427
147,188,1,3150,-116.836904,9369.257875
147,188,1,3151,24.356572,9561.208854
147,188,1,3152,83.390480,10089.074047
147,188,1,3153,-102.893741,8825.396767
147,188,1,3154,44.771512,9721.168004
147,188,1,3155,51.065415,9705.172089
147,188,1,3156,-43.520993,9225.294641
147,188,1,3157,38.816450,9609.196599
147,188,1,3158,35.072302,9449.237450
147,188,1,3159,29.456079,9209.298726
147,188,1,3160,47.660106,9417.245620
147,188,1,3161,-34.160621,9625.192514
147,188,1,3162,-99.649396,9961.106728
147,188,1,3163,-14.601236,9321.270130
147,188,1,3164,135.097056,9449.237450
147,188,1,3165,97.672483,9417.245620
147,188,1,3166,22.823337,9353.261960
147,188,1,3167,115.198830,9881.127153
147,188,1,3168,-105.604458,9849.135323
147,188,1,3169,-119.386657,9545.212939
147,188,1,3170,56.503762,9225.294641
147,188,1,3171,37.622055,9273.282386
147,188,1,3172,-8.985013,9561.208854
147,188,1,3173,5.474865,9609.196599
147,188,1,3174,42.382723,9049.339577
147,188,1,3175,-3.368790,9801.147578
147,188,1,3176,-44.198672,9481.229280
147,188,1,3177,-101.182631,9753.159834
147,188,1,3178,-37.904770,9465.233365
147,188,1,3179,27.761880,9849.135323
147,188,1,3180,-85.706233,9417.245620
147,188,1,3181,-35.693856,9417.245620
147,188,1,3182,22.484497,9481.229280
147,188,1,3183,25.550967,9897.123068
147,188,1,3184,-118.708978,9289.278300
147,188,1,3185,-66.824527,9369.257875
147,188,1,3186,83.551444,9241.290556
147,188,1,3187,-106.798853,9513.221110
147,188,1,3188,83.551444,9241.290556
147,188,1,3189,151.090169,9705.172089
147,188,1,3190,11.252052,9001.351832
147,188,1,3191,-126.019399,9689.176174
147,188,1,3192,54.470723,9993.098557
147,188,1,3193,89.684382,10073.078132
147,188,1,3194,-83.495319,9369.257875
147,188,1,3195,63.992058,9545.212939
147,188,1,3196,9.557854,9641.188429
147,188,1,3197,-65.968972,9833.139408
147,188,1,3198,96.139248,9209.298726
147,188,1,3199,-110.543002,9353.261960
147,188,1,3200,-81.284405,9321.270130
147,188,1,3201,77.435418,9977.102643
147,188,1,3202,18.401509,9449.237450
147,188,1,3203,-27.189040,9353.261960
147,188,1,3204,19.934744,9657.184344
147,188,1,3205,53.615168,9529.217024
147,188,1,3206,18.401509,9449.237450
147,188,1,3207,-81.623245,9449.237450
147,188,1,3208,37.283216,9401.249705
147,188,1,3209,52.759613,9065.335491
147,188,1,3210,-104.587939,9465.233365
147,188,1,3211,58.036996,9433.241535
147,188,1,3212,80.324011,9673.180259
147,188,1,3213,-55.253242,9721.168004
147,188,1,3214,-79.751171,9529.217024
147,188,1,3215,-10.518248,9353.261960
147,188,1,3216,10.574373,9257.286471
147,188,1,3217,-40.115684,9513.221110
147,188,1,3218,42.899438,9641.188429
147,188,1,3219,-129.763548,9529.217024
147,188,1,3220,-16.812150,9369.257875
147,188,1,3221,-3.546666,9081.331406
147,188,1,3222,-144.223426,9481.229280
147,188,1,3223,78.790777,9465.233365
147,188,1,3224,62.458824,9337.266045
147,188,1,3225,-55.930921,9977.102643
147,188,1,3226,74.885664,10153.057707
147,188,1,3227,33.877907,9113.323236
147,188,1,3228,-96.938678,8937.368172
147,188,1,3229,-44.198672,9481.229280
147,188,1,3230,79.129616,9337.266045
147,188,1,3231,-11.534767,9737.163919
147,188,1,3232,-46.748426,9657.184344
147,188,1,3233,-190.491655,9641.188429
147,188,1,3234,-62.402699,9273.282386
147,188,1,3235,66.541812,9369.257875
147,188,1,3236,-178.920370,9993.098557
147,188,1,3237,-53.381167,9801.147578
147,188,1,3238,-69.374280,9545.212939
147,188,1,3239,128.803154,9465.233365
147,188,1,3240,-65.630132,9705.172089
147,188,1,3241,272.207543,9609.196599
147,188,1,3242,-19.700743,9673.180259
147,188,1,3243,28.100720,9721.168004
147,188,1,3244,-41.987758,9433.241535
147,188,1,3245,-31.272028,9321.270130
147,188,1,3246,77.257542,9257.286471
147,188,1,3247,-151.872687,10009.094472
147,188,1,3248,45.449192,9465.233365
147,188,1,3249,21.806818,9737.163919
147,188,1,3250,112.810041,9209.298726
147,188,1,3251,129.819673,9081.331406
147,188,1,3252,53.615168,9529.217024
147,188,1,3253,-102.377025,9417.245620
147,188,1,3254,-162.427453,9273.282386
147,188,1,3255,-181.131284,10041.086302
